block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
1,15,3,1.58,1,2.71,1367211,Y2,,,0,16.267,clean
1,16,3,1.36,1155,2.45,407338,Y2,,,0,16.305,clean
1,17,3,1.49,1,2.47,110149,Y2,,,0,16.477,clean
1,18,3,1.46,642,2.29,490397,Y2,,,0,17.754,clean
1,19,3,1.47,1,2.43,948697,Y2,,,0,16.387,clean
1,20,3,1.41,304,2.34,1216561,Y2,,,0,16.094,clean
1,21,3,1.54,1,2.31,789464,Y2,,,0,15.965,clean
1,22,3,1.56,1,2.35,190169,Y2,,,0,15.918,clean
1,23,3,1.58,1,2.43,202864,Y2,,,0,15.901,clean
1,24,3,1.69,1,2.30,252396,Y4,,,0,15.789,clean
1,25,3,1.70,1,2.25,1383305,Y4,,,0,15.396,clean
1,26,3,1.63,1,2.40,1304984,Y4,,,0,14.976,clean
1,27,3,1.69,1,2.38,487447,Y2,,,0,14.958,clean
1,28,3,1.88,1,2.29,925541,Y2,,,0,14.587,clean
1,29,3,1.51,1,2.41,1308739,Y2,,,0,14.394,clean
1,30,3,1.94,1,2.54,375509,Y4,,,0,14.136,clean
1,31,3,1.63,1,2.60,602335,Y4,,,0,13.860,clean
1,32,3,1.37,1318,2.51,319004,Y2,,,0,13.618,clean
1,33,3,1.82,1,2.44,187486,Y4,,,0,13.512,clean
1,34,3,1.60,1,2.30,721335,Y4,,,0,13.504,clean
1,35,3,1.75,1,2.29,1202613,Y4,,,0,13.591,clean
1,36,3,1.71,1,2.44,1457155,Y2,,,0,13.680,clean
1,37,3,1.82,1,2.55,185698,Y4,,,0,13.627,clean
1,38,3,1.63,1,2.50,776857,Y2,,,0,13.493,clean
1,39,3,2.05,1,2.48,622451,Y2,,,0,13.426,clean
1,40,3,1.82,1,2.82,502557,Y2,,,0,13.403,clean
1,41,3,1.69,1,2.34,166297,Y4,,,0,13.403,clean
1,42,3,1.59,1,2.56,1362115,Y4,,,0,13.393,clean
1,43,3,1.65,1,2.50,305682,Y2,,,0,13.303,clean
1,44,3,2.11,1,2.37,346363,Y2,,,0,13.081,clean
1,45,3,1.73,1,2.32,1095325,Y2,,,0,12.933,clean
1,46,3,1.61,1,2.46,1397341,Y2,,,0,12.774,clean
1,47,3,2.36,1,2.27,763625,Y2,,,0,12.518,clean
1,48,3,3.45,1,2.37,18060,Y2,0.00/noise-like,0.00/noise-like,0,12.143,hump-note
1,49,3,2.11,1,2.29,114083,Y2,,,0,11.758,clean
1,50,3,1.92,1,2.48,36746,Y2,,,0,11.439,clean
1,51,3,2.34,1,2.52,657499,Y4,,,0,11.113,clean
1,52,3,2.41,1,2.30,149578,Y4,,,0,10.865,clean
1,53,3,1.99,1,3.01,613153,Y4,0.00/noise-like,0.00/noise-like,0,10.663,FAM-HIT
1,54,3,2.35,1,2.42,119627,Y2,,,0,10.295,clean
1,55,3,2.21,1,2.34,333577,Y2,,,0,9.819,clean
1,56,3,2.57,1,30.84,358,Y4,0.00/noise-like,0.24/noise-like,0,9.300,FAM-HIT
1,57,3,2.78,1,2.51,638008,Y4,0.00/noise-like,0.24/noise-like,0,8.514,hump-note
1,58,3,3.76,1,2.26,369251,Y4,0.00/noise-like,0.00/noise-like,0,7.925,hump-note
1,59,3,0,-1,0,0,-,,,0,7.269,QUARANTINE:dark-lane range=64 distinct=63
1,60,3,0,-1,0,0,-,,,0,6.419,QUARANTINE:dark-lane range=54 distinct=55
1,61,3,0,-1,0,0,-,,,0,5.569,QUARANTINE:dark-lane range=47 distinct=46
1,62,3,0,-1,0,0,-,,,0,4.684,QUARANTINE:dark-lane range=42 distinct=42
1,63,3,0,-1,0,0,-,,,0,3.928,QUARANTINE:dark-lane range=33 distinct=33
2,0,3,1.64,1,2.48,1138955,Y2,,,0,19.643,clean
2,1,3,1.39,1,2.48,905335,Y2,,,0,19.615,clean
2,2,3,1.34,116,2.34,146896,Y2,,,0,19.555,clean
2,3,3,1.69,1,2.32,164866,Y4,,,0,19.659,clean
2,4,3,1.49,1,2.24,422806,Y2,,,0,19.809,clean
2,5,3,1.40,174,2.27,1079500,Y2,,,0,19.581,clean
2,6,3,1.61,1476,2.39,1199126,Y4,,,0,19.340,clean
2,7,3,1.43,1,2.32,1379550,Y2,,,0,19.080,clean
2,8,3,1.46,1,2.59,1423538,Y2,,,0,18.797,clean
2,9,3,1.43,382,2.36,117749,Y2,,,0,18.410,clean
2,10,3,1.51,1,2.27,284940,Y2,,,0,18.066,clean
2,11,3,1.58,1,2.30,1143605,Y4,,,0,17.710,clean
2,12,3,1.78,1,2.76,1219511,Y2,,,0,17.170,clean
2,13,3,1.41,1,2.31,624061,Y2,,,0,16.693,clean
2,14,3,1.53,1,2.39,636131,Y4,,,0,16.462,clean
2,15,3,1.52,1,2.70,950754,Y2,,,0,16.236,clean
2,16,3,1.60,1,2.29,1322955,Y2,,,0,16.286,clean
2,17,3,1.73,1,2.39,48369,Y4,,,0,16.457,clean
2,18,3,1.71,871,2.82,123739,Y2,,,0,17.686,clean
2,19,3,1.55,1,2.24,1257509,Y2,,,0,16.372,clean
2,20,3,1.76,1,2.54,1271367,Y2,,,0,16.077,clean
2,21,3,1.39,282,2.67,1422644,Y4,,,0,15.927,clean
2,22,3,1.56,1,2.62,483334,Y4,,,0,15.905,clean
2,23,3,1.72,1,2.31,393301,Y2,,,0,15.906,clean
2,24,3,1.72,1,2.46,159681,Y2,,,0,15.814,clean
2,25,3,1.50,1,2.34,1290768,Y4,,,0,15.413,clean
2,26,3,1.56,1,2.39,1086473,Y4,,,0,14.973,clean
2,27,3,1.60,608,2.49,803053,Y2,,,0,14.949,clean
2,28,3,1.50,1,2.72,614852,Y4,,,0,14.575,clean
2,29,3,1.57,1,2.19,1177043,Y2,,,0,14.398,clean
2,30,3,1.76,1,2.35,86635,Y2,,,0,14.157,clean
2,31,3,1.75,1,2.29,85920,Y4,,,0,13.872,clean
2,32,3,1.33,382,2.28,1167297,Y4,,,0,13.659,clean
2,33,3,1.84,1,2.31,1072705,Y4,,,0,13.516,clean
2,34,3,1.85,1,2.52,1016110,Y2,,,0,13.542,clean
2,35,3,1.89,1,2.59,1235515,Y2,,,0,13.612,clean
2,36,3,1.57,1,2.80,98884,Y4,,,0,13.686,clean
2,37,3,1.80,1,2.36,247657,Y2,,,0,13.632,clean
2,38,3,1.70,1,2.43,31561,Y4,,,0,13.521,clean
2,39,3,1.97,1,2.37,1183569,Y2,,,0,13.454,clean
2,40,3,1.68,1,2.47,724465,Y2,,,0,13.410,clean
2,41,3,1.70,1,2.37,1312673,Y4,,,0,13.372,clean
2,42,3,1.81,1,2.58,572205,Y2,,,0,13.363,clean
2,43,3,1.92,1,2.44,394553,Y4,,,0,13.310,clean
2,44,3,1.68,1,2.42,1397520,Y4,,,0,13.086,clean
2,45,3,2.02,1,2.38,897110,Y4,,,0,12.917,clean
2,46,3,1.98,1,2.47,581771,Y4,,,0,12.774,clean
2,47,3,1.65,1,2.38,510693,Y2,,,0,12.514,clean
2,48,3,3.33,1,2.52,699699,Y2,0.00/noise-like,0.00/noise-like,0,12.116,hump-note
2,49,3,1.90,1,2.42,305325,Y4,,,0,11.773,clean
2,50,3,2.18,1,2.37,785261,Y2,,,0,11.417,clean
2,51,3,2.04,1,2.41,74565,Y2,,,0,11.114,clean
2,52,3,2.35,1,2.22,1274586,Y2,,,0,10.881,clean
2,53,3,2.06,1,2.38,1414955,Y4,,,0,10.650,clean
2,54,3,2.28,1,2.37,715703,Y4,,,0,10.311,clean
2,55,3,2.38,1,2.48,1075387,Y4,,,0,9.819,clean
2,56,3,2.56,1,7.47,1162,Y4,0.24/noise-like,0.00/noise-like,0,9.232,FAM-HIT
2,57,3,2.68,1,2.41,1173198,Y4,0.24/noise-like,0.00/noise-like,0,8.507,hump-note
2,58,3,3.20,1,2.35,640422,Y4,0.00/noise-like,0.00/noise-like,0,7.917,hump-note
2,59,3,0,-1,0,0,-,,,0,7.266,QUARANTINE:dark-lane range=62 distinct=62
2,60,3,0,-1,0,0,-,,,0,6.435,QUARANTINE:dark-lane range=58 distinct=54
2,61,3,0,-1,0,0,-,,,0,5.580,QUARANTINE:dark-lane range=51 distinct=49
2,62,3,0,-1,0,0,-,,,0,4.690,QUARANTINE:dark-lane range=42 distinct=40
2,63,3,0,-1,0,0,-,,,0,3.929,QUARANTINE:dark-lane range=36 distinct=36
3,0,3,1.66,1,2.30,777662,Y2,,,0,19.651,clean
3,1,3,1.35,918,2.43,535369,Y4,,,0,19.617,clean
3,2,3,1.45,1,2.57,498176,Y2,,,0,19.539,clean
3,3,3,1.47,1,2.61,1231313,Y2,,,0,19.664,clean
3,4,3,1.42,181,2.40,1286834,Y2,,,0,19.741,clean
3,5,3,1.44,108,2.27,1063317,Y4,,,0,19.481,clean
3,6,3,1.53,1,2.49,451148,Y2,,,0,19.310,clean
3,7,3,1.33,963,2.24,1390368,Y4,,,0,19.090,clean
3,8,3,1.47,1,2.37,1114905,Y4,,,0,18.765,clean
3,9,3,1.36,1,2.50,806898,Y2,,,0,18.386,clean
3,10,3,1.45,1,2.33,126511,Y2,,,0,18.047,clean
3,11,3,1.41,1,2.45,584453,Y4,,,0,17.683,clean
3,12,3,1.34,1,2.47,1417100,Y4,,,0,17.195,clean
3,13,3,1.64,1,2.39,801533,Y2,,,0,16.767,clean
3,14,3,1.52,1,2.39,1420408,Y2,,,0,16.445,clean
3,15,3,1.49,1,2.21,789374,Y2,,,0,16.245,clean
3,16,3,1.42,1000,2.37,1161307,Y4,,,0,16.297,clean
3,17,3,1.63,1,2.50,335097,Y2,,,0,16.459,clean
3,18,3,1.61,731,2.26,350744,Y2,,,0,17.729,clean
3,19,3,1.66,1,2.61,338227,Y4,,,0,16.399,clean
3,20,3,1.86,1,2.49,1464844,Y4,,,0,16.084,clean
3,21,3,1.64,1,2.46,8404,Y4,,,0,15.953,clean
3,22,3,1.91,1,2.42,145555,Y4,,,0,15.924,clean
3,23,3,1.38,1,2.64,594646,Y2,,,0,15.906,clean
3,24,3,1.67,1,2.35,165492,Y2,,,0,15.799,clean
3,25,3,1.62,1,2.24,864476,Y2,,,0,15.389,clean
3,26,3,1.74,1,2.39,16540,Y4,,,0,15.004,clean
3,27,3,1.80,1,2.46,794470,Y4,,,0,14.956,clean
3,28,3,1.80,1,2.47,760227,Y4,,,0,14.572,clean
3,29,3,1.68,1,2.39,942975,Y4,,,0,14.390,clean
3,30,3,1.76,1,2.53,817806,Y4,,,0,14.138,clean
3,31,3,1.70,1,2.44,1275837,Y4,,,0,13.886,clean
3,32,3,1.40,1,2.39,1285315,Y4,,,0,13.645,clean
3,33,3,1.73,1,2.60,641674,Y4,,,0,13.530,clean
3,34,3,1.75,1,2.66,539660,Y2,,,0,13.502,clean
3,35,3,1.78,1,2.38,356108,Y4,,,0,13.565,clean
3,36,3,2.01,1,2.49,656247,Y2,,,0,13.665,clean
3,37,3,1.73,1,2.64,10192,Y2,,,0,13.624,clean
3,38,3,1.76,1,2.54,782132,Y2,,,0,13.497,clean
3,39,3,2.13,1,2.41,646859,Y2,,,0,13.404,clean
3,40,3,1.89,1,2.30,1374185,Y2,,,0,13.395,clean
3,41,3,1.78,1,2.36,160307,Y4,,,0,13.412,clean
3,42,3,1.89,1,2.48,383466,Y2,,,0,13.384,clean
3,43,3,1.84,1,2.69,141531,Y4,,,0,13.293,clean
3,44,3,1.84,1,2.40,30309,Y2,,,0,13.113,clean
3,45,3,1.99,1,2.30,1214594,Y2,,,0,12.927,clean
3,46,3,1.80,1,2.30,1134753,Y2,,,0,12.775,clean
3,47,3,1.64,1,2.67,752270,Y2,,,0,12.527,clean
3,48,3,2.97,1,2.52,1361221,Y2,0.00/noise-like,0.24/noise-like,0,12.147,hump-note
3,49,3,1.76,1,2.62,463128,Y2,,,0,11.756,clean
3,50,3,2.07,1,2.39,3397,Y2,,,0,11.420,clean
3,51,3,1.97,1,2.41,1412898,Y4,,,0,11.113,clean
3,52,3,2.34,1,2.50,1377851,Y4,,,0,10.859,clean
3,53,3,2.29,1,2.29,1337081,Y4,,,0,10.641,clean
3,54,3,1.95,1,2.35,1081020,Y4,,,0,10.308,clean
3,55,3,2.77,1,2.50,1111329,Y4,0.00/noise-like,0.00/noise-like,0,9.799,hump-note
3,56,3,2.77,1,2.40,720173,Y4,0.00/noise-like,0.00/noise-like,0,9.221,hump-note
3,57,3,2.99,1,2.38,1063317,Y2,0.00/noise-like,0.24/noise-like,0,8.515,hump-note
3,58,3,3.11,1,2.49,571042,Y2,0.24/noise-like,0.00/noise-like,0,7.929,hump-note
3,59,3,0,-1,0,0,-,,,0,7.266,QUARANTINE:dark-lane range=61 distinct=61
3,60,3,0,-1,0,0,-,,,0,6.434,QUARANTINE:dark-lane range=59 distinct=55
3,61,3,0,-1,0,0,-,,,0,5.572,QUARANTINE:dark-lane range=46 distinct=47
3,62,3,0,-1,0,0,-,,,0,4.694,QUARANTINE:dark-lane range=41 distinct=42
3,63,3,0,-1,0,0,-,,,0,3.933,QUARANTINE:dark-lane range=33 distinct=34
4,0,3,2.08,1,2.38,270188,Y4,,,0,19.618,clean
4,1,3,1.35,1141,2.47,1012534,Y4,,,0,19.551,clean
4,2,3,1.42,1282,2.54,525802,Y4,,,0,19.524,clean
4,3,3,1.40,1,2.28,781238,Y4,,,0,19.650,clean
4,4,3,1.40,1,2.27,25392,Y4,,,0,19.729,clean
4,5,3,1.38,981,2.35,914633,Y2,,,0,19.553,clean
4,6,3,1.48,1476,2.51,736803,Y4,,,0,19.303,clean
4,7,3,1.36,1,2.47,821739,Y4,,,0,19.063,clean
4,8,3,1.50,1,2.43,213414,Y4,,,0,18.780,clean
4,9,3,1.39,252,2.50,961304,Y2,,,0,18.387,clean
4,10,3,1.39,302,2.31,732064,Y4,,,0,18.054,clean
4,11,3,1.48,1,2.41,252932,Y4,,,0,17.663,clean
4,12,3,1.34,1,2.50,575066,Y2,,,0,17.205,clean
4,13,3,1.49,1,2.82,996172,Y2,,,0,16.751,clean
4,14,3,1.62,1,2.45,45776,Y2,,,0,16.417,clean
4,15,3,1.44,1,2.27,1448572,Y4,,,0,16.245,clean
4,16,3,1.58,1,2.25,1152009,Y2,,,0,16.308,clean
4,17,3,1.63,1,2.36,29504,Y2,,,0,16.433,clean
4,18,3,1.51,727,2.36,276089,Y4,,,0,17.716,clean
4,19,3,1.52,1,2.22,646412,Y2,,,0,16.403,clean
4,20,3,1.57,1,2.78,474483,Y2,,,0,16.087,clean
4,21,3,1.71,1,2.38,373095,Y2,,,0,15.942,clean
4,22,3,1.47,1,2.66,918657,Y4,,,0,15.917,clean
4,23,3,1.67,1,2.28,226289,Y4,,,0,15.909,clean
4,24,3,1.49,1,2.74,983745,Y2,,,0,15.826,clean
4,25,3,1.62,1,2.37,1116067,Y4,,,0,15.427,clean
4,26,3,1.67,1,2.41,1001000,Y4,,,0,14.992,clean
4,27,3,1.76,1,2.29,208229,Y2,,,0,14.930,clean
4,28,3,1.77,1,2.55,340551,Y4,,,0,14.571,clean
4,29,3,1.81,1,2.40,1135021,Y4,,,0,14.390,clean
4,30,3,1.66,1,2.35,962466,Y4,,,0,14.139,clean
4,31,3,1.70,1,2.46,1456171,Y4,,,0,13.884,clean
4,32,3,1.36,1154,2.44,614762,Y2,,,0,13.642,clean
4,33,3,1.71,1,2.28,576764,Y4,,,0,13.526,clean
4,34,3,1.66,1,2.37,985175,Y2,,,0,13.511,clean
4,35,3,1.78,1,2.45,596881,Y2,,,0,13.578,clean
4,36,3,1.86,1,2.31,1214325,Y2,,,0,13.669,clean
4,37,3,1.61,1,2.63,167727,Y2,,,0,13.605,clean
4,38,3,1.79,1,2.32,1244187,Y2,,,0,13.507,clean
4,39,3,2.03,1,2.47,83148,Y2,,,0,13.449,clean
4,40,3,1.61,1,2.57,1294702,Y4,,,0,13.403,clean
4,41,3,1.74,1,2.46,463039,Y2,,,0,13.387,clean
4,42,3,1.61,1,2.43,783652,Y2,,,0,13.400,clean
4,43,3,1.73,1,2.21,794739,Y4,,,0,13.293,clean
4,44,3,1.85,1,2.48,1335472,Y4,,,0,13.120,clean
4,45,3,1.81,1,2.28,200003,Y2,,,0,12.934,clean
4,46,3,2.08,1,2.32,877529,Y4,,,0,12.765,clean
4,47,3,1.75,1,2.60,875652,Y2,,,0,12.498,clean
4,48,3,3.06,1,2.27,235945,Y2,0.00/noise-like,0.00/noise-like,0,12.157,hump-note
4,49,3,1.84,1,2.43,531077,Y4,,,0,11.763,clean
4,50,3,2.16,1,2.61,333756,Y2,,,0,11.436,clean
4,51,3,2.53,1,2.51,495136,Y4,0.24/noise-like,0.00/noise-like,0,11.109,hump-note
4,52,3,2.34,1,2.32,1234263,Y4,,,0,10.876,clean
4,53,3,2.07,1,2.55,296384,Y4,,,0,10.646,clean
4,54,3,2.26,1,2.53,8762,Y2,,,0,10.317,clean
4,55,3,2.36,1,2.52,643015,Y4,,,0,9.823,clean
4,56,3,2.37,1,2.35,718206,Y2,,,0,9.217,clean
4,57,3,2.98,1,2.53,1128048,Y2,0.24/noise-like,0.00/noise-like,0,8.512,hump-note
4,58,3,3.15,1,2.49,940830,Y4,0.24/noise-like,0.24/noise-like,0,7.919,hump-note
4,59,3,0,-1,0,0,-,,,0,7.254,QUARANTINE:dark-lane range=62 distinct=62
4,60,3,0,-1,0,0,-,,,0,6.423,QUARANTINE:dark-lane range=53 distinct=54
4,61,3,0,-1,0,0,-,,,0,5.574,QUARANTINE:dark-lane range=45 distinct=46
4,62,3,0,-1,0,0,-,,,0,4.692,QUARANTINE:dark-lane range=42 distinct=42
4,63,3,0,-1,0,0,-,,,0,3.929,QUARANTINE:dark-lane range=34 distinct=35
5,0,3,1.85,1,2.30,1338869,Y2,,,0,19.598,clean
5,1,3,1.42,370,2.34,316322,Y2,,,0,19.567,clean
5,2,3,1.39,924,2.47,28700,Y2,,,0,19.548,clean
5,3,3,1.40,1,2.47,198305,Y4,,,0,19.639,clean
5,4,3,1.37,452,2.36,794381,Y2,,,0,19.779,clean
5,5,3,1.46,1,2.45,487357,Y2,,,0,19.568,clean
5,6,3,1.35,1476,2.38,491291,Y4,,,0,19.284,clean
5,7,3,1.37,1259,2.34,1363456,Y2,,,0,19.059,clean
5,8,3,1.40,346,2.43,348240,Y4,,,0,18.795,clean
5,9,3,1.36,1142,2.38,648290,Y2,,,0,18.397,clean
5,10,3,1.33,242,2.36,846773,Y4,,,0,18.030,clean
5,11,3,1.50,1,2.30,925273,Y4,,,0,17.701,clean
5,12,3,1.48,1,2.37,1121342,Y2,,,0,17.185,clean
5,13,3,1.43,1,2.33,19401,Y4,,,0,16.721,clean
5,14,3,1.58,1,2.30,594467,Y4,,,0,16.462,clean
5,15,3,1.58,1,2.39,1443386,Y2,,,0,16.244,clean
5,16,3,1.58,1,2.37,473320,Y2,,,0,16.291,clean
5,17,3,1.57,1,2.27,1038998,Y4,,,0,16.462,clean
5,18,3,1.48,671,2.52,1274228,Y4,,,0,17.740,clean
5,19,3,1.50,1,2.42,1173109,Y4,,,0,16.386,clean
5,20,3,1.50,1,2.48,1040965,Y4,,,0,16.084,clean
5,21,3,1.43,1,2.27,180155,Y2,,,0,15.903,clean
5,22,3,1.50,1,2.28,120878,Y2,,,0,15.897,clean
5,23,3,1.54,1,2.52,859290,Y4,,,0,15.920,clean
5,24,3,1.41,1,2.49,291377,Y2,,,0,15.827,clean
5,25,3,1.57,1,2.24,1367748,Y2,,,0,15.430,clean
5,26,3,1.60,1,2.27,372201,Y4,,,0,14.982,clean
5,27,3,1.61,1,2.53,329018,Y2,,,0,14.947,clean
5,28,3,1.80,1,2.51,544041,Y2,,,0,14.568,clean
5,29,3,1.66,1,2.38,1452953,Y4,,,0,14.357,clean
5,30,3,1.57,1,2.39,7778,Y2,,,0,14.149,clean
5,31,3,1.90,1,2.39,183821,Y4,,,0,13.856,clean
5,32,3,1.35,1524,2.43,660449,Y4,,,0,13.642,clean
5,33,3,1.40,1,2.35,1003951,Y4,,,0,13.528,clean
5,34,3,1.90,1,2.33,45508,Y4,,,0,13.514,clean
5,35,3,1.90,1,2.40,140995,Y2,,,0,13.575,clean
5,36,3,1.72,1,2.55,422716,Y4,,,1,13.684,clean
5,37,3,1.79,1,2.37,230491,Y4,,,0,13.629,clean
5,38,3,1.80,1,2.42,223786,Y4,,,0,13.507,clean
5,39,3,1.72,1,2.42,16451,Y2,,,0,13.457,clean
5,40,3,1.66,1,2.50,1167923,Y4,,,0,13.424,clean
5,41,3,1.63,1,2.39,589371,Y2,,,0,13.405,clean
5,42,3,1.68,1,2.52,393659,Y2,,,0,13.367,clean
5,43,3,1.75,1,2.64,310868,Y4,,,0,13.320,clean
5,44,3,1.80,1,2.46,190705,Y4,,,0,13.100,clean
5,45,3,1.84,1,2.35,1027733,Y2,,,0,12.923,clean
5,46,3,1.97,1,2.50,1387417,Y4,,,0,12.767,clean
5,47,3,2.15,1,2.26,985712,Y4,,,0,12.493,clean
5,48,3,2.93,1,2.64,600010,Y2,0.00/noise-like,0.24/noise-like,0,12.143,hump-note
5,49,3,2.15,1,2.46,300318,Y2,,,0,11.752,clean
5,50,3,2.05,1,2.53,124186,Y2,,,0,11.433,clean
5,51,3,2.40,1,2.56,1463234,Y2,,,0,11.105,clean
5,52,3,2.08,1,2.59,1081467,Y4,,,0,10.882,clean
5,53,3,2.48,1,2.28,604570,Y2,,,0,10.643,clean
5,54,3,2.55,1,2.54,1241684,Y2,0.00/noise-like,0.00/noise-like,0,10.294,hump-note
5,55,3,2.33,1,2.39,255078,Y2,,,0,9.818,clean
5,56,3,2.69,1,2.58,1183122,Y2,0.00/noise-like,0.00/noise-like,0,9.198,hump-note
5,57,3,3.08,1,2.41,761479,Y2,0.00/noise-like,0.00/noise-like,0,8.503,hump-note
5,58,3,3.15,1,2.45,926703,Y4,0.00/noise-like,0.00/noise-like,0,7.930,hump-note
