block,chan,pol,spec_ratio,spec_bin,fam_best,fam_hz,fam_tag,vm_sign,vm_diff,spikes,rms,verdict
0,0,1,2.94,1,2.71,695586,Y4,0.00/noise-like,0.24/noise-like,0,19.232,hump-note
0,1,1,1.58,1,2.48,1354069,Y4,,,0,18.719,clean
0,2,1,1.38,91,2.42,1180619,Y2,,,0,18.221,clean
0,3,1,1.42,1,2.41,119179,Y2,,,0,17.843,clean
0,4,1,1.54,1,2.47,522405,Y4,,,0,17.695,clean
0,5,1,1.38,1,2.41,198930,Y4,,,0,17.869,clean
0,6,1,1.47,1,2.37,75728,Y2,,,0,18.175,clean
0,7,1,1.38,1,2.29,145108,Y2,,,0,18.008,clean
0,8,1,1.70,1,2.39,687003,Y2,,,0,17.343,clean
0,9,1,1.41,636,2.46,226736,Y2,,,0,17.181,clean
0,10,1,1.68,1,2.35,291646,Y2,,,0,17.316,clean
0,11,1,1.50,1,2.23,1208872,Y4,,,0,17.360,clean
0,12,1,1.50,1,2.33,712663,Y4,,,0,17.251,clean
0,13,1,1.37,917,2.28,1431942,Y2,,,0,16.988,clean
0,14,1,1.48,1,2.47,851333,Y4,,,0,16.371,clean
0,15,1,1.37,1317,2.30,1033992,Y2,,,0,15.909,clean
0,16,1,1.43,1,2.46,165224,Y4,,,0,15.996,clean
0,17,1,1.57,1,2.55,587672,Y4,,,0,16.467,clean
0,18,1,1.59,345,2.42,1453131,Y2,,,0,18.068,clean
0,19,1,1.54,1,2.36,1274675,Y4,,,0,16.377,clean
0,20,1,1.42,1,2.34,140011,Y2,,,0,15.416,clean
0,21,1,1.78,1,2.49,715882,Y2,,,0,14.893,clean
0,22,1,1.66,1,2.54,446498,Y2,,,0,14.901,clean
0,23,1,1.44,1,2.37,1445174,Y2,,,0,15.384,clean
0,24,1,1.62,1,2.67,553072,Y2,,,0,16.253,clean
0,25,1,1.71,1,2.32,1249373,Y2,,,0,16.582,clean
0,26,1,1.55,1,2.31,767916,Y2,,,0,15.835,clean
0,27,1,1.77,1,2.31,1326710,Y2,,,0,15.102,clean
0,28,1,1.61,1,2.33,368714,Y4,,,0,14.736,clean
0,29,1,1.65,1,2.55,1116961,Y2,,,0,15.026,clean
0,30,1,1.44,1,2.42,473410,Y4,,,0,15.502,clean
0,31,1,1.51,1,2.47,208765,Y4,,,0,15.740,clean
0,32,1,1.37,453,2.70,331610,Y4,,,0,15.393,clean
0,33,1,1.69,1,2.25,969350,Y4,,,0,14.573,clean
0,34,1,1.93,1,2.46,769347,Y2,,,0,13.913,clean
0,35,1,1.65,1,2.31,371844,Y2,,,0,13.990,clean
0,36,1,1.63,1,2.50,339836,Y2,,,0,14.359,clean
0,37,1,1.46,1,2.34,1375794,Y2,,,0,14.323,clean
0,38,1,1.55,1,2.39,391066,Y2,,,0,13.917,clean
0,39,1,1.54,1,2.67,1409680,Y4,,,0,13.481,clean
